seller_id,seller_click_days,seller_add_to_cart_days,seller_purchase_days,seller_add_to_favorite_days,seller_action_total_days,seller_purchase_day_rt
1806,176,10,100,160,185,0.5405405405405406
1807,97,19,66,71,97,0.6804123711340206
1808,104,8,8,22,105,0.0761904761904762
1809,148,6,70,37,153,0.45751633986928103
1810,176,23,133,185,185,0.7189189189189189
1811,169,1,140,98,176,0.7954545454545454
1812,26,0,14,12,26,0.5384615384615384
1813,103,3,34,37,105,0.3238095238095238
1814,167,6,68,132,167,0.40718562874251496
1815,176,31,153,185,185,0.827027027027027
1816,176,28,154,170,185,0.8324324324324325
1817,47,1,9,21,48,0.1875
1818,176,6,137,126,183,0.7486338797814208
1819,176,6,156,109,183,0.8524590163934426
1820,173,2,52,75,180,0.28888888888888886
1821,161,0,91,56,165,0.5515151515151515
1822,176,11,114,171,185,0.6162162162162163
1823,173,5,96,81,181,0.5303867403314917
1824,176,7,185,134,185,1.0
1825,161,6,66,67,169,0.3905325443786982
1826,176,3,55,123,183,0.3005464480874317
1827,155,8,20,75,155,0.12903225806451613
1828,123,2,72,79,124,0.5806451612903226
1829,140,0,40,47,148,0.2702702702702703
1830,173,4,98,89,181,0.5414364640883977
1831,168,5,98,76,172,0.5697674418604651
1832,129,2,30,55,130,0.23076923076923078
1833,176,20,131,145,181,0.7237569060773481
1834,163,6,103,130,165,0.6242424242424243
1835,176,11,78,176,185,0.42162162162162165
1836,176,5,45,115,183,0.2459016393442623
1837,176,6,158,83,184,0.8586956521739131
1838,176,6,93,94,183,0.5081967213114754
1839,173,4,53,89,183,0.2896174863387978
1840,176,10,137,96,184,0.7445652173913043
1841,176,13,94,170,185,0.5081081081081081
1842,92,5,63,43,95,0.6631578947368421
1843,175,5,36,123,184,0.1956521739130435
1844,176,15,115,167,185,0.6216216216216216
1845,166,4,110,97,172,0.6395348837209303
1846,75,0,27,30,75,0.36
1847,169,2,77,82,174,0.4425287356321839
1848,176,2,39,113,181,0.2154696132596685
1849,166,6,69,64,172,0.4011627906976744
1850,175,10,81,96,177,0.4576271186440678
1851,175,7,129,122,182,0.7087912087912088
1852,176,2,133,126,184,0.7228260869565217
1853,175,2,111,85,179,0.6201117318435754
1854,87,13,68,82,87,0.7816091954022989
1855,176,6,105,146,182,0.5769230769230769
1856,95,0,38,27,99,0.3838383838383838
1857,166,0,76,76,176,0.4318181818181818
1858,176,11,168,132,184,0.9130434782608695
1859,84,4,17,22,86,0.19767441860465115
1860,176,27,167,173,185,0.9027027027027027
1861,176,43,183,184,185,0.9891891891891892
1862,176,6,170,135,185,0.918918918918919
1863,158,6,59,64,165,0.3575757575757576
1864,176,3,113,166,185,0.6108108108108108
1865,162,2,77,68,170,0.45294117647058824
1866,176,5,80,149,180,0.4444444444444444
1867,176,15,163,149,185,0.8810810810810811
1868,176,11,101,163,185,0.5459459459459459
1869,94,0,31,31,94,0.32978723404255317
1870,175,5,113,106,180,0.6277777777777778
1871,171,3,66,48,176,0.375
1872,174,5,80,137,180,0.4444444444444444
1873,101,1,27,25,102,0.2647058823529412
1874,176,28,172,182,185,0.9297297297297298
1875,176,32,146,153,185,0.7891891891891892
1876,161,7,42,89,169,0.2485207100591716
1877,176,2,45,92,182,0.24725274725274726
1878,174,13,125,127,183,0.6830601092896175
1879,167,6,68,73,173,0.3930635838150289
1880,147,3,26,40,155,0.16774193548387098
1881,176,6,66,93,178,0.3707865168539326
1882,161,8,96,116,163,0.588957055214724
1883,72,7,44,59,73,0.6027397260273972
1884,176,22,147,170,182,0.8076923076923077
1885,176,35,164,184,185,0.8864864864864865
1886,176,5,167,129,185,0.9027027027027027
1887,97,16,62,66,97,0.6391752577319587
1888,175,6,55,112,183,0.3005464480874317
1889,173,3,76,72,179,0.4245810055865922
1890,176,27,137,185,185,0.7405405405405405
1891,172,7,76,68,180,0.4222222222222222
1892,176,41,178,184,185,0.9621621621621622
1893,136,0,72,38,143,0.5034965034965035
1894,174,3,51,108,179,0.2849162011173184
1895,176,19,147,140,185,0.7945945945945946
1896,94,0,14,32,94,0.14893617021276595
1897,176,6,71,139,182,0.3901098901098901
1898,151,2,67,29,153,0.43790849673202614
1899,176,5,126,97,184,0.6847826086956522
1900,124,10,55,62,125,0.44
1901,176,9,155,156,185,0.8378378378378378
1902,168,5,45,53,173,0.26011560693641617
1903,130,7,55,43,130,0.4230769230769231
1904,141,10,71,83,142,0.5
1905,172,3,89,111,177,0.5028248587570622
1906,93,4,60,72,93,0.6451612903225806
1907,176,0,56,117,185,0.3027027027027027
1908,176,15,184,124,185,0.9945945945945946
1909,27,1,18,11,27,0.6666666666666666
1910,176,23,162,185,185,0.8756756756756757
1911,176,14,103,138,185,0.5567567567567567
1912,176,4,106,92,181,0.585635359116022
1913,175,14,116,128,184,0.6304347826086957
1914,97,4,82,60,97,0.845360824742268
1915,167,4,75,68,172,0.436046511627907
1916,168,15,68,104,175,0.38857142857142857
1917,176,5,119,132,185,0.6432432432432432
1918,176,9,42,155,184,0.22826086956521738
1919,157,8,33,97,163,0.20245398773006135
1920,168,5,98,99,178,0.550561797752809
1921,176,6,55,117,176,0.3125
1922,172,5,82,83,178,0.4606741573033708
1923,176,17,114,128,185,0.6162162162162163
1924,149,2,58,52,161,0.36024844720496896
1925,140,0,61,58,141,0.4326241134751773
1926,176,3,30,119,182,0.16483516483516483
1927,66,10,47,60,66,0.7121212121212122
1928,175,2,43,100,180,0.2388888888888889
1929,139,7,72,54,144,0.5
1930,127,2,21,55,130,0.16153846153846155
1931,176,0,44,157,185,0.23783783783783785
1932,78,3,43,42,78,0.5512820512820513
1933,176,1,78,102,179,0.43575418994413406
1934,174,2,135,70,177,0.7627118644067796
1935,114,1,29,37,118,0.2457627118644068
1936,158,1,44,58,162,0.2716049382716049
1937,172,5,49,74,178,0.2752808988764045
1938,171,7,52,44,175,0.29714285714285715
1939,176,3,120,129,180,0.6666666666666666
1940,176,3,112,99,185,0.6054054054054054
1941,173,2,94,97,181,0.5193370165745856
1942,165,5,58,57,169,0.3431952662721893
1943,176,13,142,75,183,0.7759562841530054
1944,157,7,77,78,165,0.4666666666666667
1945,176,3,119,155,185,0.6432432432432432
1946,176,11,174,158,185,0.9405405405405406
1947,145,0,21,53,153,0.13725490196078433
1948,176,7,143,155,185,0.772972972972973
1949,176,19,163,174,185,0.8810810810810811
1950,174,16,77,115,183,0.4207650273224044
1951,176,4,43,110,182,0.23626373626373626
1952,118,9,29,79,121,0.2396694214876033
1953,176,24,148,185,185,0.8
1954,171,2,120,62,179,0.6703910614525139
1955,176,13,163,183,185,0.8810810810810811
1956,169,4,41,58,173,0.23699421965317918
1957,176,11,153,170,177,0.864406779661017
1958,149,3,44,48,157,0.2802547770700637
1959,163,2,75,60,172,0.436046511627907
1960,176,3,96,136,183,0.5245901639344263
1961,176,7,131,126,185,0.7081081081081081
1962,176,7,102,138,185,0.5513513513513514
1963,176,22,77,153,185,0.41621621621621624
1964,176,19,180,179,185,0.972972972972973
1965,50,0,13,14,50,0.26
1966,176,7,105,167,185,0.5675675675675675
1967,176,12,55,144,184,0.29891304347826086
1968,176,8,180,143,185,0.972972972972973
1969,157,4,78,82,161,0.484472049689441
1970,172,6,105,51,176,0.5965909090909091
1971,77,6,3,30,78,0.038461538461538464
1972,43,4,25,22,43,0.5813953488372093
1973,176,10,70,182,185,0.3783783783783784
1974,176,18,140,177,185,0.7567567567567568
1975,165,3,109,64,165,0.6606060606060606
1976,176,11,147,127,184,0.7989130434782609
1977,174,2,148,123,183,0.8087431693989071
1978,176,18,160,164,185,0.8648648648648649
1979,87,7,77,71,88,0.875
1980,69,1,22,50,69,0.3188405797101449
1981,176,13,111,150,184,0.6032608695652174
1982,91,0,19,25,91,0.2087912087912088
1983,176,7,142,101,184,0.7717391304347826
1984,167,16,70,124,168,0.4166666666666667
1985,172,6,47,66,176,0.26704545454545453
1986,176,21,153,158,185,0.827027027027027
1987,176,6,160,149,185,0.8648648648648649
1988,143,5,121,94,144,0.8402777777777778
1989,176,11,69,120,181,0.3812154696132597
1990,152,0,45,51,162,0.2777777777777778
1991,129,2,68,26,131,0.5190839694656488
1992,93,0,39,135,165,0.23636363636363636
1993,176,24,139,175,184,0.7554347826086957
1994,141,1,23,35,149,0.15436241610738255
1995,163,5,64,52,170,0.3764705882352941
1996,172,4,79,123,175,0.4514285714285714
1997,176,3,160,127,185,0.8648648648648649
1998,176,47,166,185,185,0.8972972972972973
1999,176,8,131,93,182,0.7197802197802198
2000,176,4,75,160,183,0.4098360655737705
2001,143,1,77,60,145,0.5310344827586206
2002,176,16,162,178,185,0.8756756756756757
2003,133,6,59,60,140,0.42142857142857143
2004,174,0,45,92,180,0.25
2005,165,3,66,38,167,0.39520958083832336
2006,175,4,147,78,179,0.8212290502793296
2007,85,3,21,29,87,0.2413793103448276
2008,176,6,111,164,185,0.6
2009,176,13,127,171,185,0.6864864864864865
2010,167,4,59,59,172,0.3430232558139535
2011,175,8,51,76,178,0.28651685393258425
2012,168,5,92,74,174,0.5287356321839081
2013,147,8,36,102,151,0.23841059602649006
2014,176,16,125,166,184,0.6793478260869565
2015,12,2,8,10,12,0.6666666666666666
2016,176,5,147,136,185,0.7945945945945946
2017,176,4,140,70,184,0.7608695652173914
2018,176,5,185,161,185,1.0
2019,68,1,13,9,70,0.18571428571428572
2020,175,9,140,103,184,0.7608695652173914
2021,176,4,176,142,184,0.9565217391304348
2022,127,7,11,60,129,0.08527131782945736
2023,176,19,153,171,185,0.827027027027027
2024,175,4,112,130,185,0.6054054054054054
2025,83,2,37,41,83,0.4457831325301205
2026,176,15,112,129,185,0.6054054054054054
2027,117,2,27,28,127,0.2125984251968504
2028,87,2,38,22,89,0.42696629213483145
2029,176,8,125,124,185,0.6756756756756757
2030,176,10,76,115,185,0.41081081081081083
2031,176,21,185,183,185,1.0
2032,176,6,84,150,185,0.4540540540540541
2033,144,0,62,49,145,0.42758620689655175
2034,176,8,145,106,185,0.7837837837837838
2035,36,8,29,34,36,0.8055555555555556
2036,175,20,156,142,179,0.8715083798882681
2037,176,11,134,170,184,0.7282608695652174
2038,55,0,6,14,56,0.10714285714285714
2039,100,2,35,53,100,0.35
2040,128,1,9,28,131,0.06870229007633588
2041,166,4,116,89,176,0.6590909090909091
2042,176,9,81,178,185,0.43783783783783786
2043,176,5,132,93,183,0.7213114754098361
2044,176,6,36,54,183,0.19672131147540983
2045,159,2,35,104,161,0.21739130434782608
2046,176,4,94,122,180,0.5222222222222223
2047,176,11,140,181,185,0.7567567567567568
2048,172,3,112,79,175,0.64
2049,177,47,174,185,186,0.9354838709677419
2050,176,8,136,95,184,0.7391304347826086
2051,176,12,168,168,185,0.9081081081081082
2052,174,7,78,143,177,0.4406779661016949
2053,153,5,16,52,157,0.10191082802547771
2054,176,6,124,141,183,0.6775956284153005
2055,168,2,41,96,177,0.23163841807909605
2056,153,4,21,69,159,0.1320754716981132
2057,76,3,22,14,76,0.2894736842105263
2058,176,4,126,131,181,0.6961325966850829
2059,92,3,39,60,93,0.41935483870967744
2060,158,3,90,86,160,0.5625
2061,171,3,112,109,180,0.6222222222222222
2062,176,19,117,185,185,0.6324324324324324
2063,104,0,30,17,111,0.2702702702702703
2064,176,24,178,182,185,0.9621621621621622
2065,176,7,106,136,184,0.5760869565217391
2066,176,8,123,162,184,0.6684782608695652
2067,28,2,19,20,28,0.6785714285714286
2068,81,1,24,51,82,0.2926829268292683
2069,77,5,39,45,77,0.5064935064935064
2070,170,8,28,91,174,0.16091954022988506
2071,172,3,103,85,173,0.5953757225433526
2072,173,11,58,111,182,0.31868131868131866
2073,44,1,27,26,44,0.6136363636363636
2074,176,12,151,147,185,0.8162162162162162
2075,175,2,85,94,181,0.4696132596685083
2076,176,13,135,167,185,0.7297297297297297
2077,176,8,160,121,185,0.8648648648648649
2078,175,8,133,119,184,0.7228260869565217
2079,174,5,127,99,181,0.7016574585635359
2080,133,1,17,30,137,0.12408759124087591
2081,176,9,117,129,184,0.6358695652173914
2082,176,16,51,164,183,0.2786885245901639
2083,168,9,68,82,172,0.3953488372093023
2084,176,26,181,175,185,0.9783783783783784
2085,176,8,37,129,181,0.20441988950276244
2086,147,4,51,99,158,0.3227848101265823
2087,176,9,149,142,185,0.8054054054054054
2088,176,6,170,130,185,0.918918918918919
2089,169,9,68,116,174,0.39080459770114945
2090,176,4,159,127,176,0.9034090909090909
2091,176,3,129,149,185,0.6972972972972973
2092,166,5,77,49,173,0.44508670520231214
2093,133,5,67,57,138,0.4855072463768116
2094,176,10,177,175,185,0.9567567567567568
2095,176,13,154,129,185,0.8324324324324325
2096,174,9,127,111,180,0.7055555555555556
2097,116,0,8,31,119,0.06722689075630252
2098,130,3,12,37,130,0.09230769230769231
2099,176,23,182,169,185,0.9837837837837838
2100,170,6,49,70,178,0.2752808988764045
2101,176,18,118,178,185,0.6378378378378379
2102,172,10,100,99,180,0.5555555555555556
2103,176,9,88,148,184,0.4782608695652174
2104,176,6,126,124,182,0.6923076923076923
2105,51,3,25,44,51,0.49019607843137253
2106,176,14,185,179,185,1.0
2107,175,3,54,123,183,0.29508196721311475
2108,176,14,155,151,184,0.842391304347826
2109,80,0,16,22,85,0.18823529411764706
2110,73,4,29,47,75,0.38666666666666666
2111,176,10,35,110,181,0.19337016574585636
2112,142,2,53,48,151,0.3509933774834437
2113,176,11,96,162,184,0.5217391304347826
2114,169,5,83,73,177,0.4689265536723164
2115,107,2,56,28,107,0.5233644859813084
2116,176,31,163,184,185,0.8810810810810811
2117,71,2,31,33,71,0.43661971830985913
2118,154,2,107,59,165,0.6484848484848484
2119,174,13,149,144,183,0.8142076502732241
2120,165,7,80,61,172,0.46511627906976744
2121,124,3,41,26,127,0.3228346456692913
2122,174,11,119,106,180,0.6611111111111111
2123,176,6,65,129,181,0.35911602209944754
2124,177,21,118,183,186,0.6344086021505376
2125,152,18,91,98,159,0.5723270440251572
2126,159,0,69,67,168,0.4107142857142857
2127,147,0,42,50,152,0.27631578947368424
2128,176,18,171,176,185,0.9243243243243243
2129,117,1,34,24,119,0.2857142857142857
2130,153,6,107,87,154,0.6948051948051948
2131,93,2,15,19,95,0.15789473684210525
2132,176,4,64,127,184,0.34782608695652173
2133,173,4,124,82,180,0.6888888888888889
2134,176,4,32,106,181,0.17679558011049723
2135,78,0,14,15,78,0.1794871794871795
2136,176,12,115,161,185,0.6216216216216216
2137,171,5,38,72,173,0.21965317919075145
2138,177,22,173,180,186,0.9301075268817204
2139,172,8,75,107,172,0.436046511627907
2140,172,15,88,111,180,0.4888888888888889
2141,173,6,103,98,181,0.569060773480663
2142,170,2,79,55,179,0.441340782122905
2143,168,0,107,107,169,0.6331360946745562
2144,150,4,34,54,154,0.22077922077922077
2145,175,2,118,94,179,0.659217877094972
2146,176,2,125,119,180,0.6944444444444444
2147,168,6,49,82,170,0.28823529411764703
2148,176,7,130,98,184,0.7065217391304348
2149,176,13,34,125,183,0.18579234972677597
2150,173,4,75,80,176,0.42613636363636365
2151,175,8,57,89,180,0.31666666666666665
2152,176,6,129,165,184,0.7010869565217391
2153,151,0,13,63,153,0.08496732026143791
2154,153,2,88,69,162,0.5432098765432098
2155,165,1,58,49,166,0.3493975903614458
2156,176,16,183,168,185,0.9891891891891892
2157,164,2,89,68,165,0.5393939393939394
2158,176,6,126,110,180,0.7
2159,176,4,80,115,181,0.4419889502762431
2160,131,0,50,19,138,0.36231884057971014
2161,172,4,62,92,172,0.36046511627906974
2162,176,8,65,139,183,0.3551912568306011
2163,98,5,53,51,99,0.5353535353535354
2164,55,8,33,42,55,0.6
2165,170,3,108,81,179,0.6033519553072626
2166,112,3,40,30,117,0.3418803418803419
2167,163,8,70,107,167,0.41916167664670656
2168,176,17,84,180,185,0.4540540540540541
2169,152,1,28,37,156,0.1794871794871795
2170,49,3,44,25,49,0.8979591836734694
2171,176,13,70,145,181,0.3867403314917127
2172,171,3,84,57,176,0.4772727272727273
2173,176,26,172,180,185,0.9297297297297298
2174,169,8,90,81,177,0.5084745762711864
2175,176,15,161,185,185,0.8702702702702703
2176,176,14,150,149,185,0.8108108108108109
2177,159,3,100,43,162,0.6172839506172839
2178,169,0,27,85,175,0.15428571428571428
2179,176,24,70,182,185,0.3783783783783784
2180,120,4,56,66,121,0.4628099173553719
2181,176,13,152,164,185,0.8216216216216217
2182,162,2,56,84,171,0.32748538011695905
2183,167,1,95,60,178,0.5337078651685393
2184,161,3,60,43,168,0.35714285714285715
2185,57,1,8,10,57,0.14035087719298245
2186,176,0,22,89,183,0.12021857923497267
2187,176,10,51,113,180,0.2833333333333333
2188,176,5,106,120,183,0.5792349726775956
2189,149,4,54,59,153,0.35294117647058826
2190,159,0,58,72,169,0.3431952662721893
2191,172,5,110,52,182,0.6043956043956044
2192,141,3,75,62,148,0.5067567567567568
2193,176,41,185,185,185,1.0
2194,116,9,63,88,116,0.5431034482758621
2195,176,4,180,114,185,0.972972972972973
2196,167,1,90,99,174,0.5172413793103449
2197,170,9,98,85,180,0.5444444444444444
2198,131,3,53,32,143,0.3706293706293706
2199,122,2,32,42,128,0.25
2200,176,6,143,153,185,0.772972972972973
2201,176,2,157,105,184,0.8532608695652174
2202,132,5,85,62,133,0.6390977443609023
2203,166,8,51,85,175,0.2914285714285714
2204,97,3,44,51,100,0.44
2205,101,3,15,26,106,0.14150943396226415
2206,176,25,136,184,185,0.7351351351351352
2207,172,3,58,50,176,0.32954545454545453
2208,173,2,90,71,182,0.4945054945054945
2209,163,1,35,36,167,0.20958083832335328
2210,176,15,127,169,180,0.7055555555555556
2211,168,0,52,57,175,0.29714285714285715
2212,176,7,117,141,185,0.6324324324324324
2213,176,27,179,185,185,0.9675675675675676
2214,97,3,23,31,103,0.22330097087378642
2215,172,5,69,79,181,0.3812154696132597
2216,129,3,62,67,129,0.4806201550387597
2217,176,20,150,181,185,0.8108108108108109
2218,90,5,42,55,90,0.4666666666666667
2219,172,6,69,87,178,0.38764044943820225
2220,120,6,56,50,120,0.4666666666666667
2221,165,5,100,62,172,0.5813953488372093
2222,176,3,76,130,182,0.4175824175824176
2223,176,31,184,185,185,0.9945945945945946
2224,111,4,39,58,113,0.34513274336283184
2225,175,4,38,133,185,0.20540540540540542
2226,104,0,13,31,111,0.11711711711711711
2227,104,0,16,23,106,0.1509433962264151
2228,176,2,95,129,184,0.5163043478260869
2229,176,13,100,145,184,0.5434782608695652
2230,73,1,8,28,74,0.10810810810810811
2231,69,1,32,31,69,0.463768115942029
2232,167,6,137,107,173,0.791907514450867
2233,171,4,120,90,178,0.6741573033707865
2234,171,3,37,90,177,0.20903954802259886
2235,173,10,74,137,173,0.4277456647398844
2236,174,2,99,116,181,0.5469613259668509
2237,176,8,56,119,183,0.30601092896174864
2238,153,4,75,46,167,0.4491017964071856
2239,176,17,133,175,185,0.7189189189189189
2240,176,2,133,172,185,0.7189189189189189
2241,94,3,54,51,94,0.574468085106383
2242,134,13,82,72,135,0.6074074074074074
2243,169,3,80,83,173,0.4624277456647399
2244,167,6,9,65,169,0.05325443786982249
2245,121,3,61,61,121,0.5041322314049587
2246,176,15,148,183,185,0.8
2247,49,2,12,18,49,0.24489795918367346
2248,129,4,30,35,138,0.21739130434782608
2249,172,1,53,88,177,0.2994350282485876
2250,115,1,12,35,123,0.0975609756097561
2251,176,7,58,157,185,0.31351351351351353
2252,146,1,27,38,149,0.18120805369127516
2253,158,3,25,44,159,0.15723270440251572
2254,169,9,98,90,176,0.5568181818181818
2255,132,9,69,44,134,0.5149253731343284
2256,176,8,152,147,185,0.8216216216216217
2257,175,5,105,108,184,0.5706521739130435
2258,156,2,76,54,164,0.4634146341463415
2259,151,2,90,24,162,0.5555555555555556
2260,176,5,139,147,181,0.7679558011049724
2261,145,2,17,35,149,0.11409395973154363
2262,124,1,18,11,127,0.14173228346456693
2263,176,1,91,154,185,0.4918918918918919
2264,169,4,61,46,172,0.3546511627906977
2265,176,12,129,149,181,0.712707182320442
2266,148,4,61,53,148,0.41216216216216217
2267,176,11,104,89,181,0.574585635359116
2268,92,3,63,78,93,0.6774193548387096
2269,176,7,115,118,185,0.6216216216216216
2270,138,1,93,53,139,0.6690647482014388
2271,174,3,64,114,181,0.35359116022099446
2272,117,2,26,25,124,0.20967741935483872
2273,176,21,181,174,185,0.9783783783783784
2274,159,1,79,88,168,0.47023809523809523
2275,175,3,92,83,181,0.5082872928176796
2276,169,5,37,84,172,0.21511627906976744
2277,176,11,137,135,185,0.7405405405405405
2278,176,25,185,182,185,1.0
2279,176,17,128,170,185,0.6918918918918919
2280,171,4,114,95,179,0.6368715083798883
2281,158,6,141,121,159,0.8867924528301887
2282,116,5,5,40,119,0.04201680672268908
